id,ptime,plat,plong,dtime,dlat,dlong,p_node,d_node
2013010762,2013-01-03 06:12:10,40.751202,-73.99411,2013-01-03 06:19:09,40.75251,-73.978706,42435642,42443804
2013001333,2013-01-03 06:12:11,40.751427,-73.991615,2013-01-03 06:16:53,40.750912,-73.980957,3799572065,42445651
2013019991,2013-01-03 06:12:11,40.754211,-73.992081,2013-01-03 06:18:04,40.762833,-73.969849,42435650,42448317
2013020451,2013-01-03 06:12:27,40.751186,-73.993851,2013-01-03 06:16:26,40.76186,-73.984421,42435642,42428308
2013020177,2013-01-03 06:12:30,40.76461,-73.993355,2013-01-03 06:22:07,40.762821,-73.972061,42432598,42445947
2013020517,2013-01-03 06:12:36,40.75116,-73.994133,2013-01-03 06:16:59,40.760326,-73.984604,42435642,42428305
2013025292,2013-01-03 06:12:37,40.751583,-73.994034,2013-01-03 06:18:29,40.751297,-73.978333,42435642,100522479
2013020408,2013-01-03 06:12:46,40.751045,-73.994019,2013-01-03 06:19:19,40.752266,-73.977959,42435642,561042203
2013020326,2013-01-03 06:12:57,40.756634,-73.990196,2013-01-03 06:15:40,40.764519,-73.984711,42435660,4207815980
2013012554,2013-01-03 06:12:59,40.755646,-73.991081,2013-01-03 06:17:12,40.760979,-73.980263,42435654,42430361
2013020769,2013-01-03 06:12:59,40.756248,-73.99025,2013-01-03 06:17:56,40.755039,-73.977036,42435660,42434077
2013014209,2013-01-03 06:13:00,40.761574,-73.982666,2013-01-03 06:19:00,40.751358,-73.979065,42440004,561042198
2013020389,2013-01-03 06:13:00,40.750931,-73.994431,2013-01-03 06:19:00,40.758636,-73.975494,42435642,42440453
2013025571,2013-01-03 06:13:00,40.750095,-73.991905,2013-01-03 06:23:00,40.760201,-73.979622,42439440,5475605301
2013012018,2013-01-03 06:13:00,40.755878,-73.991135,2013-01-03 06:17:00,40.758507,-73.98098,42435657,42430352
2013020005,2013-01-03 06:13:02,40.751514,-73.977219,2013-01-03 06:19:12,40.761562,-73.968689,561042204,42447007
2013021275,2013-01-03 06:13:13,40.762657,-73.997047,2013-01-03 06:18:40,40.754448,-73.978851,42430685,42445920
2013020534,2013-01-03 06:13:18,40.760544,-74.000404,2013-01-03 06:22:49,40.751598,-73.975739,5481848951,42446959
2013020126,2013-01-03 06:13:25,40.751316,-73.994202,2013-01-03 06:19:50,40.754211,-73.978081,42435642,42445920
2013012240,2013-01-03 06:13:35,40.749943,-73.991371,2013-01-03 06:20:36,40.752747,-73.979698,42439440,42445916
2013011159,2013-01-03 06:13:43,40.751152,-73.99411,2013-01-03 06:19:19,40.761356,-73.980545,42435642,42430363
2013025572,2013-01-03 06:13:48,40.751053,-73.994255,2013-01-03 06:20:16,40.763966,-73.978882,42435642,42430378
2013014575,2013-01-03 06:13:49,40.750774,-73.990944,2013-01-03 06:19:34,40.764637,-73.977013,42437654,42430384
2013019906,2013-01-03 06:13:54,40.75642,-73.990456,2013-01-03 06:22:51,40.744614,-73.974739,42435660,3932847282
2013013642,2013-01-03 06:13:55,40.7561,-73.990387,2013-01-03 06:16:00,40.764267,-73.982956,42435657,42428315
2013014372,2013-01-03 06:14:00,40.770367,-73.99131,2013-01-03 06:20:00,40.758251,-73.977463,42430745,42440153
2013020404,2013-01-03 06:14:01,40.751144,-73.994293,2013-01-03 06:16:48,40.764629,-73.984451,42435642,4207815980
2013010827,2013-01-03 06:14:26,40.751366,-73.994064,2013-01-03 06:20:47,40.753994,-73.972351,42435642,42449954
2013025423,2013-01-03 06:14:29,40.755943,-73.990479,2013-01-03 06:18:14,40.758911,-73.980774,42435657,42430356
2013021552,2013-01-03 06:14:33,40.756287,-73.990959,2013-01-03 06:20:39,40.752571,-73.978645,42435657,42443804
2013012758,2013-01-03 06:14:48,40.756157,-73.991318,2013-01-03 06:40:56,40.754982,-73.971642,42435657,42438891
2013012633,2013-01-03 06:14:58,40.755959,-73.991058,2013-01-03 06:18:37,40.76656,-73.98317,42435657,6210777831
2013025252,2013-01-03 06:15:00,40.751175,-73.994072,2013-01-03 06:25:00,40.748535,-73.971451,42435642,42432540
2013021945,2013-01-03 06:15:00,40.751122,-73.990738,2013-01-03 06:25:00,40.749046,-73.970352,42437654,6997311896
2013017351,2013-01-03 06:15:00,40.755844,-73.9916,2013-01-03 06:20:00,40.754696,-73.980629,42435654,42443556
2013011452,2013-01-03 06:15:00,40.753662,-73.986938,2013-01-03 06:23:00,40.763241,-73.978271,42428272,42430375
2013012364,2013-01-03 06:15:00,40.768127,-73.989342,2013-01-03 06:21:00,40.759911,-73.976234,42440966,42446353
2013021011,2013-01-03 06:15:03,40.751053,-73.990944,2013-01-03 06:24:52,40.748337,-73.96875,42437654,42450809
2013010475,2013-01-03 06:15:04,40.749809,-73.991264,2013-01-03 06:21:38,40.756596,-73.974266,42439440,42438886
2013011981,2013-01-03 06:15:09,40.765694,-73.982719,2013-01-03 06:20:00,40.754154,-73.974007,42428328,42434085
2013019898,2013-01-03 06:15:09,40.754868,-73.991974,2013-01-03 06:22:18,40.756058,-73.979431,42433620,42434072
2013011198,2013-01-03 06:15:16,40.751141,-73.994087,2013-01-03 06:18:36,40.761608,-73.984322,42435642,42428308
2013020844,2013-01-03 06:15:17,40.756523,-73.990143,2013-01-03 06:19:00,40.76667,-73.982315,42435660,42435714
2013025578,2013-01-03 06:15:26,40.761089,-74.000114,2013-01-03 06:27:26,40.744041,-73.976517,4207932666,42442913
2013013102,2013-01-03 06:15:35,40.755913,-73.990143,2013-01-03 06:23:42,40.753647,-73.972488,42435657,42434087
2013003160,2013-01-03 06:15:37,40.751141,-73.994179,2013-01-03 06:48:14,40.765087,-73.974487,42435642,4347534767
2013020812,2013-01-03 06:15:48,40.752335,-73.978386,2013-01-03 06:19:10,40.759621,-73.972641,42443804,596775919
2013020000,2013-01-03 06:15:54,40.755699,-73.991035,2013-01-03 06:21:16,40.754154,-73.980812,42435657,42454428
2013012337,2013-01-03 06:15:57,40.757374,-73.99852,2013-01-03 06:20:13,40.760559,-73.980804,593915213,42430361
2013020586,2013-01-03 06:15:58,40.756226,-73.990562,2013-01-03 06:18:29,40.764927,-73.984306,42435657,42435707
2013018255,2013-01-03 06:16:00,40.753536,-73.992531,2013-01-03 06:21:00,40.761108,-73.980423,42435646,42430361
2013020674,2013-01-03 06:16:00,40.75016,-73.988091,2013-01-03 06:22:00,40.749794,-73.973145,4886228959,42432458
2013020619,2013-01-03 06:16:00,40.755924,-73.990486,2013-01-03 06:20:00,40.754856,-73.979126,42435657,42432693
2013013153,2013-01-03 06:16:00,40.757263,-73.980431,2013-01-03 06:20:00,40.748798,-73.97747,42430350,42446945
2013011553,2013-01-03 06:16:00,40.755882,-73.991547,2013-01-03 06:19:00,40.76527,-73.981995,42435654,42428328
2013020675,2013-01-03 06:16:00,40.757988,-73.989189,2013-01-03 06:24:00,40.753262,-73.973312,5849918504,42434087
2013017594,2013-01-03 06:16:00,40.753216,-73.996193,2013-01-03 06:25:00,40.744644,-73.975494,42437663,4207683802
2013012625,2013-01-03 06:16:05,40.759548,-73.995354,2013-01-03 06:24:54,40.751888,-73.97747,42437371,561042204
2013011121,2013-01-03 06:16:10,40.752235,-73.990105,2013-01-03 06:20:33,40.757683,-73.980087,42439955,42430350
2013021381,2013-01-03 06:16:14,40.751076,-73.994148,2013-01-03 06:21:15,40.762207,-73.968307,42435642,42447009
2013019911,2013-01-03 06:16:21,40.765999,-73.987282,2013-01-03 06:19:33,40.75639,-73.983337,42445033,42430342
2013012829,2013-01-03 06:16:23,40.755714,-73.98912,2013-01-03 06:19:10,40.760159,-73.981415,42435660,42430358
2013025476,2013-01-03 06:16:27,40.756252,-73.989647,2013-01-03 06:18:27,40.762096,-73.983063,42435660,42440004
2013021160,2013-01-03 06:16:30,40.756275,-73.990776,2013-01-03 06:21:14,40.758827,-73.977524,42435657,42440153
2013020269,2013-01-03 06:16:32,40.761879,-73.978798,2013-01-03 06:23:46,40.752407,-73.978592,42430367,42443804
2013020544,2013-01-03 06:16:36,40.755779,-73.991234,2013-01-03 06:24:20,40.751171,-73.974541,42435657,42449945
2013020211,2013-01-03 06:16:37,40.749275,-73.98848,2013-01-03 06:21:03,40.752998,-73.978371,42430298,3639382769
2013020633,2013-01-03 06:16:39,40.754208,-73.98629,2013-01-03 06:20:28,40.766499,-73.983215,42428277,6210777831
2013020407,2013-01-03 06:16:47,40.751038,-73.990509,2013-01-03 06:22:53,40.747547,-73.975121,42437654,42453999
2013011082,2013-01-03 06:17:00,40.749908,-73.99144,2013-01-03 06:23:00,40.763611,-73.971718,42439440,42445950
2013020486,2013-01-03 06:17:00,40.761391,-73.979507,2013-01-03 06:24:00,40.752575,-73.978127,42430363,42443804
